NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
63230,18146,12836,5443,3851,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63231,16031,12841,4809,3853,8months-disease-replicate_1,Astro,Astro1
63232,5537,12840,1661,3852,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63233,11046,12849,3313,3855,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63235,6327,12827,1898,3848,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63237,1983,12832,594,3850,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63238,12774,12818,3832,3846,8months-disease-replicate_1,Oligo,Oligo1
63239,11208,12819,3362,3846,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63240,14658,12812,4397,3844,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63241,7163,12810,2148,3843,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63243,949,12793,284,3838,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63244,9753,12796,2925,3839,8months-disease-replicate_1,Oligo,Oligo1
63245,15424,12763,4627,3829,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63246,16244,12794,4873,3839,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63247,1060,12766,318,3830,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63248,1681,12757,504,3827,8months-disease-replicate_1,Inh,Sst
63249,12305,12817,3691,3845,8months-disease-replicate_1,Oligo,Oligo1
63250,13457,12797,4037,3839,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63251,4733,12774,1419,3833,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63252,1152,12782,345,3835,8months-disease-replicate_1,Astro,Astro1
63253,2789,12778,836,3834,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63254,7417,12776,2225,3833,8months-disease-replicate_1,Oligo,Oligo1
63255,8839,12781,2651,3835,8months-disease-replicate_1,Endo,Endo2
63256,5700,12771,1710,3832,8months-disease-replicate_1,Inh,Sst
63257,11734,12764,3520,3830,8months-disease-replicate_1,Oligo,Oligo2
63258,5345,12766,1603,3830,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63260,1237,12759,371,3828,8months-disease-replicate_1,Micro,Micro3
63261,15148,12771,4544,3832,8months-disease-replicate_1,Oligo,Oligo1
63262,18383,12761,5514,3829,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63263,3942,12755,1182,3827,8months-disease-replicate_1,Oligo,Oligo1
63264,6646,12747,1993,3824,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63265,16330,12740,4899,3822,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63266,17600,12740,5280,3822,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63267,16485,12769,4945,3831,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63268,18478,12731,5543,3820,8months-disease-replicate_1,Oligo,Oligo3
63269,923,12721,276,3817,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63270,8912,12729,2673,3819,8months-disease-replicate_1,Oligo,Oligo1
63271,12788,12722,3836,3817,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63272,15083,12740,4524,3822,8months-disease-replicate_1,DG,DG
63273,13185,12727,3955,3818,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63274,8313,12721,2493,3817,8months-disease-replicate_1,Oligo,Oligo1
63275,3715,12723,1114,3817,8months-disease-replicate_1,Inh,Pvalb
63276,274,12719,82,3816,8months-disease-replicate_1,Astro,Astro3
63277,12535,12717,3760,3815,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63278,9500,12723,2850,3817,8months-disease-replicate_1,Oligo,Oligo2
63279,11844,12717,3553,3815,8months-disease-replicate_1,Micro,Micro3
63280,221,12719,66,3816,8months-disease-replicate_1,Astro,Astro1
63281,14936,12693,4480,3808,8months-disease-replicate_1,Inh,Pvalb
63282,4184,12708,1255,3813,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63283,11435,12731,3430,3820,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63284,15523,12668,4656,3801,8months-disease-replicate_1,Inh,Sst
63286,8845,12696,2653,3809,8months-disease-replicate_1,Oligo,Oligo1
63287,11520,12695,3456,3809,8months-disease-replicate_1,Micro,Micro3
63288,16589,12691,4976,3808,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63289,15147,12690,4544,3807,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63290,14281,12688,4284,3807,8months-disease-replicate_1,Inh,Sst
63291,4359,12689,1307,3807,8months-disease-replicate_1,Oligo,Oligo1
63292,8570,12690,2571,3807,8months-disease-replicate_1,Oligo,Oligo1
63293,3215,12676,964,3803,8months-disease-replicate_1,Oligo,Oligo1
63294,8471,12680,2541,3804,8months-disease-replicate_1,Oligo,Oligo1
63296,1497,12679,449,3804,8months-disease-replicate_1,Astro,Astro1
63297,1620,12673,486,3802,8months-disease-replicate_1,Inh,Sst
63298,15943,12670,4782,3801,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63299,3108,12670,932,3801,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63300,8074,12676,2422,3803,8months-disease-replicate_1,Oligo,Oligo1
63301,10030,12670,3009,3801,8months-disease-replicate_1,Micro,Micro3
63302,16465,12656,4939,3797,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63303,1230,12670,369,3801,8months-disease-replicate_1,Astro,Astro3
63304,9962,12659,2988,3798,8months-disease-replicate_1,Micro,Micro3
63305,10406,12661,3121,3799,8months-disease-replicate_1,Endo,Endo2
63306,13786,12660,4135,3798,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63307,13430,12662,4029,3799,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63308,16393,12654,4917,3797,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63310,814,12653,244,3796,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63311,13891,12655,4167,3797,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63312,17133,12646,5139,3794,8months-disease-replicate_1,Endo,Endo1
63313,15075,12641,4522,3793,8months-disease-replicate_1,Oligo,Oligo1
63314,5421,12638,1626,3792,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63315,18585,12650,5575,3795,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63316,11576,12639,3472,3792,8months-disease-replicate_1,Endo,Endo1
63317,5770,12629,1731,3789,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63318,9375,12637,2812,3791,8months-disease-replicate_1,Oligo,Oligo1
63319,6001,12679,1800,3804,8months-disease-replicate_1,Astro,Astro1
63320,8896,12634,2668,3791,8months-disease-replicate_1,OPC,OPC
63321,15604,12617,4681,3785,8months-disease-replicate_1,Inh,Sst
63322,8047,12614,2414,3785,8months-disease-replicate_1,Micro,Micro1
63323,2808,12624,842,3788,8months-disease-replicate_1,Inh,Sst
63324,16938,12623,5081,3787,8months-disease-replicate_1,Oligo,Oligo1
63326,17328,12674,5198,3803,8months-disease-replicate_1,Inh,Sst
63328,5241,12610,1572,3783,8months-disease-replicate_1,Astro,Astro3
63329,13962,12622,4188,3787,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63330,12285,12636,3685,3791,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63331,1274,12610,382,3783,8months-disease-replicate_1,Astro,Astro3
63332,3821,12595,1146,3779,8months-disease-replicate_1,Inh,Pvalb
63333,11822,12595,3546,3779,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63335,10052,12597,3015,3779,8months-disease-replicate_1,Micro,Micro1
63336,17769,12596,5330,3779,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63337,14683,12621,4404,3787,8months-disease-replicate_1,Oligo,Oligo1
63338,4571,12595,1371,3779,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63339,9459,12591,2837,3778,8months-disease-replicate_1,Oligo,Oligo2
63341,2931,12572,879,3772,8months-disease-replicate_1,Inh,Pvalb_Nog
63342,8220,12590,2466,3777,8months-disease-replicate_1,Endo,Endo1
63343,14046,12613,4213,3784,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63344,753,12579,225,3774,8months-disease-replicate_1,Astro,Astro1
63345,10452,12570,3135,3771,8months-disease-replicate_1,Oligo,Oligo2
63347,15723,12565,4716,3770,8months-disease-replicate_1,Oligo,Oligo1
63348,6032,12534,1809,3761,8months-disease-replicate_1,Inh,Vip
63349,14742,12565,4422,3770,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63350,3697,12558,1109,3768,8months-disease-replicate_1,Inh,Pvalb_Nog
63352,960,12564,288,3770,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63353,3572,12560,1071,3768,8months-disease-replicate_1,Oligo,Oligo3
63354,8733,12561,2619,3769,8months-disease-replicate_1,Oligo,Oligo3
63355,1514,12554,454,3767,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63356,4336,12557,1300,3767,8months-disease-replicate_1,Oligo,Oligo1
63357,17529,12561,5258,3769,8months-disease-replicate_1,Oligo,Oligo1
63358,18583,12551,5574,3766,8months-disease-replicate_1,Astro,Astro1
63359,13553,12545,4065,3764,8months-disease-replicate_1,Oligo,Oligo1
63360,16742,12552,5022,3766,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63361,7146,12534,2143,3761,8months-disease-replicate_1,Micro,Micro1
63362,14224,12539,4267,3762,8months-disease-replicate_1,OPC,OPC
63363,17908,12532,5372,3760,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63364,18147,12532,5444,3760,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63365,5505,12525,1651,3758,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63366,1636,12525,490,3758,8months-disease-replicate_1,Astro,Astro2
63367,9099,12538,2729,3762,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63368,1065,12521,319,3757,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63369,12816,12518,3844,3756,8months-disease-replicate_1,Oligo,Oligo1
63370,8384,12534,2515,3761,8months-disease-replicate_1,Astro,Astro3
63371,2293,12512,687,3754,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63372,13629,12506,4088,3752,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63373,5303,12516,1590,3755,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63374,13232,12546,3969,3764,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63375,12742,12524,3822,3758,8months-disease-replicate_1,Inh,Sst
63377,17555,12495,5266,3749,8months-disease-replicate_1,Oligo,Oligo1
63378,7287,12505,2186,3752,8months-disease-replicate_1,Oligo,Oligo1
63379,2393,12499,717,3750,8months-disease-replicate_1,Endo,Endo1
63381,7890,12500,2367,3750,8months-disease-replicate_1,Oligo,Oligo1
63384,16328,12496,4898,3749,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63385,1420,12504,426,3752,8months-disease-replicate_1,Inh,Pvalb
63386,1299,12493,389,3748,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63387,3399,12489,1019,3747,8months-disease-replicate_1,OPC,OPC
63388,15068,12492,4520,3748,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63389,17000,12496,5100,3749,8months-disease-replicate_1,Inh,Sst
63390,8645,12495,2593,3749,8months-disease-replicate_1,Oligo,Oligo1
63391,2686,12482,805,3745,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63392,16913,12487,5073,3746,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63393,2041,12498,612,3750,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63394,15867,12485,4760,3746,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63395,4117,12498,1235,3750,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63396,4964,12477,1489,3743,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63397,12240,12486,3672,3746,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63398,3827,12472,1148,3742,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63399,11764,12489,3529,3747,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63400,8777,12474,2633,3743,8months-disease-replicate_1,Oligo,Oligo2
63402,19251,12463,5775,3739,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63403,14358,12463,4307,3739,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63404,12979,12464,3893,3740,8months-disease-replicate_1,Oligo,Oligo1
63405,5880,12436,1764,3731,8months-disease-replicate_1,Astro,Astro1
63406,13416,12455,4024,3737,8months-disease-replicate_1,Oligo,Oligo1
63408,17772,12460,5331,3738,8months-disease-replicate_1,Inh,Vip
63409,9198,12447,2759,3734,8months-disease-replicate_1,Endo,Endo1
63410,10981,12451,3294,3736,8months-disease-replicate_1,OPC,OPC
63411,1072,12436,321,3731,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63412,18829,12438,5648,3732,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63414,7923,12432,2376,3730,8months-disease-replicate_1,Oligo,Oligo1
63415,15651,12435,4695,3731,8months-disease-replicate_1,Oligo,Oligo1
63416,12147,12438,3644,3732,8months-disease-replicate_1,Oligo,Oligo1
63417,1444,12438,433,3732,8months-disease-replicate_1,Inh,Cnr1
63418,15265,12437,4579,3731,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63419,18550,12438,5565,3732,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63420,13047,12429,3914,3729,8months-disease-replicate_1,Oligo,Oligo1
63421,7175,12400,2152,3720,8months-disease-replicate_1,Oligo,Oligo2
63423,16718,12421,5015,3727,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63424,18149,12422,5444,3727,8months-disease-replicate_1,Micro,Micro1
63425,7472,12422,2241,3727,8months-disease-replicate_1,Oligo,Oligo1
63426,4829,12420,1448,3726,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63427,14686,12408,4405,3723,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63428,6416,12418,1924,3726,8months-disease-replicate_1,Oligo,Oligo1
63429,3918,12418,1175,3726,8months-disease-replicate_1,Micro,Micro3
63430,995,12408,298,3723,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63431,7555,12412,2266,3724,8months-disease-replicate_1,Astro,Astro3
63432,19490,12411,5847,3724,8months-disease-replicate_1,Oligo,Oligo1
63433,15858,12408,4757,3723,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63434,9212,12383,2763,3715,8months-disease-replicate_1,Oligo,Oligo2
63435,1579,12402,473,3721,8months-disease-replicate_1,Micro,Micro3
63436,7677,12393,2303,3718,8months-disease-replicate_1,Oligo,Oligo1
63437,2041,12399,612,3720,8months-disease-replicate_1,Oligo,Oligo1
63438,11083,12390,3324,3717,8months-disease-replicate_1,Oligo,Oligo1
63439,18630,12385,5589,3716,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63440,9947,12370,2984,3711,8months-disease-replicate_1,Astro,Astro3
63441,5751,12390,1725,3717,8months-disease-replicate_1,Astro,Astro1
63442,17767,12387,5330,3716,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63443,17005,12374,5101,3713,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63444,11271,12367,3381,3710,8months-disease-replicate_1,Oligo,Oligo1
63445,17183,12362,5154,3709,8months-disease-replicate_1,Micro,Micro3
63446,18253,12369,5475,3711,8months-disease-replicate_1,Inh,Sst
63447,3117,12362,935,3709,8months-disease-replicate_1,Micro,Micro2
63448,16293,12362,4887,3709,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63449,2499,12364,749,3710,8months-disease-replicate_1,Oligo,Oligo2
63450,19370,12354,5811,3707,8months-disease-replicate_1,Endo,Endo1
63451,6447,12352,1934,3706,8months-disease-replicate_1,Oligo,Oligo1
63452,18926,12355,5677,3707,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63453,13879,12346,4163,3704,8months-disease-replicate_1,Endo,Endo2
63454,14825,12313,4447,3694,8months-disease-replicate_1,Oligo,Oligo1
63455,15463,12346,4638,3704,8months-disease-replicate_1,Endo,Endo2
63456,13956,12345,4186,3704,8months-disease-replicate_1,Oligo,Oligo1
63458,19523,12338,5856,3702,8months-disease-replicate_1,Micro,Micro3
63459,901,12329,270,3699,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63460,7708,12338,2312,3702,8months-disease-replicate_1,Oligo,Oligo1
63461,16842,12325,5052,3698,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63462,1227,12345,368,3704,8months-disease-replicate_1,Oligo,Oligo1
63463,4272,12325,1281,3698,8months-disease-replicate_1,Astro,Astro1
63464,5728,12311,1718,3694,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63465,12732,12322,3819,3697,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63466,4789,12329,1436,3699,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63467,4378,12319,1313,3696,8months-disease-replicate_1,SMC,S5
63468,19168,12325,5750,3698,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63469,11124,12316,3337,3695,8months-disease-replicate_1,Oligo,Oligo1
63470,14907,12308,4472,3693,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63471,2518,12304,755,3692,8months-disease-replicate_1,Oligo,Oligo1
63472,18800,12307,5640,3692,8months-disease-replicate_1,Astro,Astro1
63473,16277,12303,4883,3691,8months-disease-replicate_1,Endo,Endo1
63475,18092,12310,5427,3693,8months-disease-replicate_1,Endo,Endo1
63476,1748,12305,524,3692,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63477,11571,12305,3471,3692,8months-disease-replicate_1,Oligo,Oligo1
63478,4939,12308,1481,3693,8months-disease-replicate_1,Oligo,Oligo1
63479,691,12300,207,3690,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63481,9472,12304,2841,3692,8months-disease-replicate_1,Oligo,Oligo2
63483,2731,12290,819,3687,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63484,4571,12283,1371,3685,8months-disease-replicate_1,Astro,Astro1
63485,14468,12305,4340,3692,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63487,3707,12293,1112,3688,8months-disease-replicate_1,Micro,Micro3
63488,5201,12280,1560,3684,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63489,17067,12263,5120,3679,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63490,17761,12282,5328,3685,8months-disease-replicate_1,CA2,CA2-Ex
63491,4447,12283,1334,3685,8months-disease-replicate_1,SMC,S4
63492,10153,12283,3045,3685,8months-disease-replicate_1,Oligo,Oligo3
63493,19019,12284,5705,3686,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63494,18594,12283,5578,3685,8months-disease-replicate_1,Oligo,Oligo1
63495,4126,12273,1237,3682,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63496,1361,12278,408,3684,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63497,18229,12273,5468,3682,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63498,16657,12280,4997,3684,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63499,13027,12265,3908,3680,8months-disease-replicate_1,Oligo,Oligo1
63500,5582,12265,1674,3680,8months-disease-replicate_1,Endo,Endo1
63501,1491,12267,447,3680,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63502,2091,12262,627,3679,8months-disease-replicate_1,Oligo,Oligo1
63503,18482,12257,5544,3677,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63504,14371,12264,4311,3680,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63505,181,12264,54,3680,8months-disease-replicate_1,Endo,Endo1
63506,8895,12257,2668,3677,8months-disease-replicate_1,Micro,Micro1
63508,10884,12264,3265,3680,8months-disease-replicate_1,Oligo,Oligo2
63509,8066,12262,2419,3679,8months-disease-replicate_1,Oligo,Oligo1
63510,10808,12250,3242,3675,8months-disease-replicate_1,Micro,Micro2
63511,6741,12255,2022,3677,8months-disease-replicate_1,Oligo,Oligo1
63512,7620,12249,2286,3675,8months-disease-replicate_1,Oligo,Oligo1
63513,6895,12249,2068,3675,8months-disease-replicate_1,Oligo,Oligo1
63514,11001,12255,3300,3677,8months-disease-replicate_1,Astro,Astro2
63515,19291,12258,5787,3678,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63516,947,12239,284,3672,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63517,15635,12237,4690,3671,8months-disease-replicate_1,Endo,Endo1
63518,15015,12175,4504,3653,8months-disease-replicate_1,Oligo,Oligo1
63519,3941,12235,1182,3671,8months-disease-replicate_1,Endo,Endo1
63520,3039,12231,911,3670,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63521,4410,12224,1323,3668,8months-disease-replicate_1,SMC,S5
63522,6603,12228,1980,3669,8months-disease-replicate_1,Oligo,Oligo1
63523,6822,12227,2046,3668,8months-disease-replicate_1,Endo,Endo1
63524,9138,12230,2741,3669,8months-disease-replicate_1,Oligo,Oligo2
63525,14622,12219,4386,3666,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63526,3805,12222,1141,3667,8months-disease-replicate_1,Micro,Micro3
63527,258,12214,77,3665,8months-disease-replicate_1,Micro,Micro1
63529,7844,12211,2353,3664,8months-disease-replicate_1,Oligo,Oligo3
63531,10942,12203,3282,3661,8months-disease-replicate_1,Oligo,Oligo1
63532,13150,12205,3945,3662,8months-disease-replicate_1,SMC,S2
63533,19074,12202,5722,3661,8months-disease-replicate_1,Inh,Vip
63534,684,12204,205,3662,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63535,12385,12205,3715,3662,8months-disease-replicate_1,Oligo,Oligo1
63536,4723,12196,1416,3659,8months-disease-replicate_1,SMC,S3
63537,1273,12200,381,3660,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63538,5716,12207,1714,3662,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63539,18554,12155,5566,3647,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63540,5542,12177,1662,3653,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63542,5836,12173,1750,3652,8months-disease-replicate_1,Oligo,Oligo1
63543,12756,12185,3826,3656,8months-disease-replicate_1,Astro,Astro3
63545,18437,12161,5531,3649,8months-disease-replicate_1,Inh,Pvalb
63546,4085,12172,1225,3652,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63547,16598,12167,4979,3650,8months-disease-replicate_1,SMC,S2
63548,1354,12158,406,3648,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63549,6022,12164,1806,3650,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63550,945,12156,283,3647,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63551,19296,12150,5788,3645,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63552,746,12156,223,3647,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63553,6853,12152,2055,3646,8months-disease-replicate_1,Oligo,Oligo1
63554,11393,12149,3417,3645,8months-disease-replicate_1,Endo,Endo3
63555,1492,12150,447,3645,8months-disease-replicate_1,Oligo,Oligo1
63556,4671,12144,1401,3644,8months-disease-replicate_1,Endo,Endo1
63557,11942,12138,3582,3642,8months-disease-replicate_1,Oligo,Oligo3
63559,16172,12149,4851,3645,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63560,4583,12145,1374,3644,8months-disease-replicate_1,SMC,S4
63561,4874,12132,1462,3640,8months-disease-replicate_1,Micro,Micro2
63562,7780,12145,2334,3644,8months-disease-replicate_1,Oligo,Oligo1
63563,11466,12127,3439,3638,8months-disease-replicate_1,SMC,S2
63564,19406,12111,5821,3634,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63565,9610,12114,2883,3635,8months-disease-replicate_1,Oligo,Oligo2
63567,13765,12111,4129,3634,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63568,18762,12111,5628,3634,8months-disease-replicate_1,Inh,Vip
63569,18092,12114,5427,3635,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63570,8443,12106,2532,3632,8months-disease-replicate_1,Oligo,Oligo1
63573,16829,12127,5048,3638,8months-disease-replicate_1,Oligo,Oligo1
63574,17838,12096,5351,3629,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63575,18880,12106,5664,3632,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63576,8356,12103,2506,3631,8months-disease-replicate_1,Astro,Astro3
63577,12052,12100,3615,3630,8months-disease-replicate_1,Oligo,Oligo2
63578,1627,12087,488,3626,8months-disease-replicate_1,Micro,Micro1
63579,4728,12093,1418,3628,8months-disease-replicate_1,SMC,S4
63580,18209,12088,5462,3627,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63581,7959,12078,2387,3624,8months-disease-replicate_1,Oligo,Oligo1
63582,15519,12081,4655,3625,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63583,14804,12088,4441,3627,8months-disease-replicate_1,Micro,Micro1
63586,4826,12080,1447,3624,8months-disease-replicate_1,SMC,S4
63587,13292,12077,3987,3623,8months-disease-replicate_1,Endo,Endo1
63588,1872,12077,561,3623,8months-disease-replicate_1,Oligo,Oligo1
63589,4037,12081,1211,3625,8months-disease-replicate_1,Oligo,Oligo1
63590,1055,12076,316,3623,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63591,7622,12075,2286,3623,8months-disease-replicate_1,Oligo,Oligo1
63593,395,12067,118,3620,8months-disease-replicate_1,Astro,Astro1
63594,3139,12061,941,3619,8months-disease-replicate_1,Oligo,Oligo1
63595,19096,12052,5728,3616,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63596,17545,12062,5263,3619,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63597,18010,12054,5403,3617,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63598,926,12048,277,3615,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63599,9964,12049,2989,3615,8months-disease-replicate_1,Astro,Astro3
63600,6182,12042,1854,3613,8months-disease-replicate_1,Oligo,Oligo1
63601,17003,12030,5100,3609,8months-disease-replicate_1,Oligo,Oligo1
63602,800,12042,240,3613,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63603,14133,12038,4239,3612,8months-disease-replicate_1,Oligo,Oligo1
63604,1286,12037,385,3611,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63606,9915,12035,2974,3611,8months-disease-replicate_1,Astro,Astro1
63607,19381,12003,5814,3601,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
63608,3694,12036,1108,3611,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63610,8303,12013,2490,3604,8months-disease-replicate_1,OPC,OPC
63611,14486,12053,4345,3616,8months-disease-replicate_1,Oligo,Oligo1
63612,2147,12029,644,3609,8months-disease-replicate_1,Endo,Endo1
63613,16935,12029,5080,3609,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
63614,6083,12022,1824,3607,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
63615,8390,11999,2517,3600,8months-disease-replicate_1,Oligo,Oligo1
63616,16399,12052,4919,3616,8months-disease-replicate_1,Oligo,Oligo1
63617,862,12013,258,3604,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
63618,9108,12013,2732,3604,8months-disease-replicate_1,Oligo,Oligo1
63619,3488,12005,1046,3602,8months-disease-replicate_1,Endo,Endo1
63621,7786,12005,2335,3602,8months-disease-replicate_1,SMC,S1
63622,12273,12004,3681,3602,8months-disease-replicate_1,Oligo,Oligo1
63623,3570,11991,1071,3598,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
