NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
72439,19266,12676,5780,3802,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72440,3884,12693,1166,3807,8months-disease-replicate_2,OPC,OPC
72441,4345,12686,1304,3805,8months-disease-replicate_2,Oligo,Oligo1
72442,8972,12673,2692,3801,8months-disease-replicate_2,Oligo,Oligo3
72443,11713,12683,3514,3804,8months-disease-replicate_2,Oligo,Oligo1
72444,103,12684,31,3805,8months-disease-replicate_2,SMC,S4
72445,19477,12698,5844,3809,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72446,4925,12700,1478,3810,8months-disease-replicate_2,OPC,OPC
72447,14681,12703,4405,3810,8months-disease-replicate_2,Astro,Astro2
72448,9066,12715,2720,3814,8months-disease-replicate_2,Oligo,Oligo1
72449,9708,12730,2913,3819,8months-disease-replicate_2,Oligo,Oligo2
72450,8151,12780,2446,3834,8months-disease-replicate_2,Oligo,Oligo1
72451,5125,12705,1538,3811,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72452,12409,12718,3723,3815,8months-disease-replicate_2,Oligo,Oligo1
72453,18696,12734,5609,3820,8months-disease-replicate_2,Endo,Endo1
72454,14280,12730,4284,3819,8months-disease-replicate_2,Inh,Pvalb
72455,17329,12732,5199,3819,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72456,8404,12736,2522,3820,8months-disease-replicate_2,Oligo,Oligo1
72457,560,12740,168,3822,8months-disease-replicate_2,Endo,Endo1
72458,17615,12739,5285,3821,8months-disease-replicate_2,Oligo,Oligo1
72459,12284,12733,3686,3819,8months-disease-replicate_2,Astro,Astro3
72460,10860,12733,3258,3819,8months-disease-replicate_2,Oligo,Oligo1
72461,18518,12743,5556,3822,8months-disease-replicate_2,Endo,Endo1
72462,11462,12741,3439,3822,8months-disease-replicate_2,Astro,Astro3
72463,1165,12741,350,3822,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72464,878,12764,264,3829,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72465,18882,12737,5665,3821,8months-disease-replicate_2,Oligo,Oligo1
72466,2689,12769,807,3830,8months-disease-replicate_2,Astro,Astro1
72467,2243,12739,673,3821,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72468,18980,12753,5694,3825,8months-disease-replicate_2,Endo,Endo1
72469,17703,12746,5311,3823,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72470,18780,12751,5634,3825,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72471,15905,12764,4772,3829,8months-disease-replicate_2,SMC,S1
72472,9641,12783,2893,3834,8months-disease-replicate_2,Oligo,Oligo2
72473,16260,12763,4878,3828,8months-disease-replicate_2,Astro,Astro1
72474,12510,12763,3753,3828,8months-disease-replicate_2,Astro,Astro2
72475,2790,12821,837,3846,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72476,19199,12764,5760,3829,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72477,80,12774,24,3832,8months-disease-replicate_2,SMC,S3
72478,7270,12778,2181,3833,8months-disease-replicate_2,Oligo,Oligo3
72479,5663,12776,1699,3832,8months-disease-replicate_2,Oligo,Oligo2
72480,4855,12773,1457,3831,8months-disease-replicate_2,Micro,Micro3
72481,7801,12776,2341,3832,8months-disease-replicate_2,Oligo,Oligo1
72482,957,12784,288,3835,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72483,6966,12746,2090,3823,8months-disease-replicate_2,Oligo,Oligo1
72484,16961,12798,5089,3839,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72485,19121,12776,5737,3832,8months-disease-replicate_2,Oligo,Oligo1
72486,7374,12820,2213,3846,8months-disease-replicate_2,Oligo,Oligo1
72487,18273,12766,5482,3829,8months-disease-replicate_2,Astro,Astro1
72488,13416,12781,4025,3834,8months-disease-replicate_2,Oligo,Oligo1
72489,9213,12789,2764,3836,8months-disease-replicate_2,Astro,Astro2
72490,2366,12794,710,3838,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72491,11145,12799,3344,3839,8months-disease-replicate_2,Oligo,Oligo1
72492,14768,12801,4431,3840,8months-disease-replicate_2,Oligo,Oligo1
72493,13349,12806,4005,3841,8months-disease-replicate_2,Oligo,Oligo2
72494,17160,12798,5148,3839,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72495,9157,12808,2748,3842,8months-disease-replicate_2,Astro,Astro2
72496,3153,12808,946,3842,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72497,12369,12799,3711,3839,8months-disease-replicate_2,Oligo,Oligo2
72498,10665,12807,3200,3842,8months-disease-replicate_2,Astro,Astro1
72499,6318,12814,1896,3844,8months-disease-replicate_2,Oligo,Oligo1
72500,5597,12818,1680,3845,8months-disease-replicate_2,Oligo,Oligo1
72501,10804,12810,3242,3843,8months-disease-replicate_2,Oligo,Oligo1
72502,2211,12810,664,3843,8months-disease-replicate_2,Endo,Endo1
72503,10868,12820,3261,3846,8months-disease-replicate_2,Oligo,Oligo1
72504,10739,12819,3222,3845,8months-disease-replicate_2,Oligo,Oligo1
72505,10204,12832,3062,3849,8months-disease-replicate_2,Astro,Astro3
72506,11935,12822,3581,3846,8months-disease-replicate_2,Oligo,Oligo1
72507,1775,12824,533,3847,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72508,9788,12825,2937,3847,8months-disease-replicate_2,Oligo,Oligo2
72509,3849,12857,1155,3857,8months-disease-replicate_2,Oligo,Oligo1
72510,4462,12850,1339,3855,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72511,16779,12841,5034,3852,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72512,13224,12875,3968,3862,8months-disease-replicate_2,Oligo,Oligo1
72513,12834,12849,3851,3854,8months-disease-replicate_2,Oligo,Oligo1
72514,5265,12841,1580,3852,8months-disease-replicate_2,Oligo,Oligo1
72515,17703,12853,5311,3855,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72516,7702,12857,2311,3857,8months-disease-replicate_2,Oligo,Oligo1
72517,4053,12859,1216,3857,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72518,13898,12867,4170,3860,8months-disease-replicate_2,Oligo,Oligo1
72519,1492,12866,448,3859,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72520,15917,12862,4776,3858,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72521,3549,12862,1065,3858,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72522,14425,12864,4328,3859,8months-disease-replicate_2,Oligo,Oligo1
72523,19368,12873,5811,3861,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72524,16147,12871,4845,3861,8months-disease-replicate_2,Oligo,Oligo1
72525,12275,12871,3683,3861,8months-disease-replicate_2,Oligo,Oligo2
72526,4315,12879,1295,3863,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72527,5188,12880,1557,3864,8months-disease-replicate_2,Oligo,Oligo1
72528,17583,12881,5275,3864,8months-disease-replicate_2,CA3,CA3-Ex
72529,11431,12877,3430,3863,8months-disease-replicate_2,Oligo,Oligo1
72530,16517,12873,4956,3861,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72531,14179,12896,4254,3868,8months-disease-replicate_2,Astro,Astro2
72532,3918,12892,1176,3867,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72534,11917,12903,3576,3870,8months-disease-replicate_2,Oligo,Oligo3
72535,4771,12888,1432,3866,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72536,3306,12896,992,3868,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72537,12178,12905,3654,3871,8months-disease-replicate_2,Oligo,Oligo1
72538,6133,12862,1840,3858,8months-disease-replicate_2,Oligo,Oligo2
72540,3744,12915,1124,3874,8months-disease-replicate_2,Inh,Pvalb
72541,18355,12917,5507,3875,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72542,19165,12931,5750,3879,8months-disease-replicate_2,Endo,Endo1
72543,15316,12933,4595,3879,8months-disease-replicate_2,Oligo,Oligo1
72544,8559,12930,2568,3879,8months-disease-replicate_2,Oligo,Oligo1
72545,305,12917,92,3875,8months-disease-replicate_2,Endo,Endo1
72546,1064,12938,320,3881,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72547,4884,12942,1466,3882,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72548,1142,12933,343,3879,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72549,9829,13002,2949,3900,8months-disease-replicate_2,Oligo,Oligo1
72550,15774,12942,4733,3882,8months-disease-replicate_2,Oligo,Oligo1
72551,14392,12951,4318,3885,8months-disease-replicate_2,Oligo,Oligo1
72553,3485,12965,1046,3889,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72554,17051,12950,5116,3885,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72555,11050,12946,3315,3883,8months-disease-replicate_2,Astro,Astro2
72557,6014,12949,1805,3884,8months-disease-replicate_2,SMC,S1
72558,981,12952,295,3885,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72559,1901,12992,571,3897,8months-disease-replicate_2,Oligo,Oligo1
72560,5278,12957,1584,3887,8months-disease-replicate_2,Oligo,Oligo1
72561,10015,12914,3005,3874,8months-disease-replicate_2,Oligo,Oligo1
72562,15164,12958,4550,3887,8months-disease-replicate_2,Oligo,Oligo3
72563,898,12950,270,3885,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72564,1262,12945,379,3883,8months-disease-replicate_2,OPC,OPC
72565,15001,12973,4501,3891,8months-disease-replicate_2,Oligo,Oligo1
72566,11785,12975,3536,3892,8months-disease-replicate_2,Oligo,Oligo1
72567,16838,12990,5052,3897,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72568,19376,12985,5813,3895,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72569,15641,12992,4693,3897,8months-disease-replicate_2,Micro,Micro1
72570,16523,12985,4957,3895,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72571,807,13001,243,3900,8months-disease-replicate_2,Inh,Cnr1
72572,6765,13012,2030,3903,8months-disease-replicate_2,Astro,Astro3
72573,5957,13010,1788,3903,8months-disease-replicate_2,Oligo,Oligo1
72574,3696,13012,1109,3903,8months-disease-replicate_2,Inh,Pvalb
72575,15523,13021,4657,3906,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72576,3155,13014,947,3904,8months-disease-replicate_2,Oligo,Oligo1
72577,1504,13002,452,3900,8months-disease-replicate_2,Astro,Astro1
72578,18964,13013,5690,3903,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72579,8360,13019,2508,3905,8months-disease-replicate_2,Oligo,Oligo1
72580,9202,13016,2761,3904,8months-disease-replicate_2,Oligo,Oligo2
72581,9393,12996,2818,3898,8months-disease-replicate_2,Astro,Astro2
72582,13841,13034,4153,3910,8months-disease-replicate_2,Oligo,Oligo2
72583,4989,13036,1497,3910,8months-disease-replicate_2,Oligo,Oligo1
72584,1156,13045,347,3913,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72585,16764,13055,5030,3916,8months-disease-replicate_2,Astro,Astro1
72586,7361,13048,2209,3914,8months-disease-replicate_2,Oligo,Oligo1
72587,19205,13046,5762,3913,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72588,14874,13050,4463,3915,8months-disease-replicate_2,Oligo,Oligo3
72589,2031,13049,610,3914,8months-disease-replicate_2,Oligo,Oligo1
72590,3812,13053,1144,3915,8months-disease-replicate_2,Astro,Astro1
72591,3539,13061,1062,3918,8months-disease-replicate_2,Micro,Micro1
72592,16514,13051,4955,3915,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72593,4045,13058,1214,3917,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72594,11510,13060,3453,3918,8months-disease-replicate_2,Endo,Endo2
72595,6560,13064,1968,3919,8months-disease-replicate_2,Endo,Endo2
72596,16815,13070,5045,3921,8months-disease-replicate_2,Astro,Astro2
72597,4352,13062,1306,3918,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72598,10873,13066,3262,3919,8months-disease-replicate_2,Oligo,Oligo1
72599,8365,13068,2510,3920,8months-disease-replicate_2,Oligo,Oligo1
72600,2362,13067,709,3920,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72601,14995,13074,4499,3922,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72602,11944,13073,3584,3921,8months-disease-replicate_2,OPC,OPC
72603,19351,13074,5806,3922,8months-disease-replicate_2,Oligo,Oligo1
72604,9178,13086,2754,3925,8months-disease-replicate_2,Oligo,Oligo2
72605,11858,13078,3558,3923,8months-disease-replicate_2,Oligo,Oligo1
72606,14396,13068,4319,3920,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72607,18876,13096,5663,3928,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72608,3888,13096,1167,3928,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72609,13367,13091,4011,3927,8months-disease-replicate_2,Oligo,Oligo1
72610,18406,13101,5522,3930,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72611,11369,13103,3411,3930,8months-disease-replicate_2,Oligo,Oligo1
72612,2753,13105,826,3931,8months-disease-replicate_2,Endo,Endo1
72613,3636,13106,1091,3931,8months-disease-replicate_2,Oligo,Oligo1
72614,1507,13107,453,3932,8months-disease-replicate_2,Micro,Micro3
72615,8603,13111,2581,3933,8months-disease-replicate_2,Oligo,Oligo1
72616,5199,13106,1560,3931,8months-disease-replicate_2,Oligo,Oligo1
72617,6229,13114,1869,3934,8months-disease-replicate_2,OPC,OPC
72618,7528,13114,2259,3934,8months-disease-replicate_2,Oligo,Oligo3
72619,359,13143,108,3942,8months-disease-replicate_2,SMC,S2
72620,13173,13133,3952,3939,8months-disease-replicate_2,Oligo,Oligo1
72621,5479,13145,1644,3943,8months-disease-replicate_2,Oligo,Oligo2
72622,6659,13124,1998,3937,8months-disease-replicate_2,Micro,Micro3
72623,3945,13138,1184,3941,8months-disease-replicate_2,Inh,Lamp5
72624,14436,13147,4331,3944,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72625,13540,13144,4062,3943,8months-disease-replicate_2,Oligo,Oligo2
72626,8869,13140,2661,3942,8months-disease-replicate_2,Astro,Astro1
72627,19617,13149,5886,3944,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72628,7741,13138,2323,3941,8months-disease-replicate_2,Oligo,Oligo1
72629,12316,13151,3695,3945,8months-disease-replicate_2,Oligo,Oligo1
72630,2610,13163,783,3948,8months-disease-replicate_2,Oligo,Oligo1
72631,15761,13161,4729,3948,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72632,16108,13170,4833,3951,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72633,12828,13126,3849,3937,8months-disease-replicate_2,SMC,S1
72634,1398,13158,420,3947,8months-disease-replicate_2,Micro,Micro2
72635,14937,13173,4482,3951,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72636,4175,13176,1253,3952,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72637,8508,13183,2553,3954,8months-disease-replicate_2,Oligo,Oligo1
72638,2025,13213,608,3963,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72639,14113,13191,4234,3957,8months-disease-replicate_2,Oligo,Oligo1
72640,4982,13194,1495,3958,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72641,16704,13204,5012,3961,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72642,3222,13212,967,3963,8months-disease-replicate_2,SMC,S3
72643,17543,13197,5263,3959,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72644,12343,13214,3703,3964,8months-disease-replicate_2,Oligo,Oligo1
72645,2375,13212,713,3963,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72646,1118,13218,336,3965,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72647,14322,13218,4297,3965,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72648,12701,13221,3811,3966,8months-disease-replicate_2,Oligo,Oligo2
72649,12129,13223,3639,3966,8months-disease-replicate_2,Astro,Astro3
72650,896,13218,269,3965,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72651,12256,13236,3677,3970,8months-disease-replicate_2,Oligo,Oligo1
72652,19368,13235,5811,3970,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72653,6602,13223,1981,3966,8months-disease-replicate_2,Micro,Micro2
72654,3994,13248,1199,3974,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72655,18936,13246,5681,3973,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72656,11385,13243,3416,3972,8months-disease-replicate_2,Micro,Micro2
72657,3689,13255,1107,3976,8months-disease-replicate_2,Micro,Micro2
72658,7820,13263,2346,3978,8months-disease-replicate_2,Astro,Astro1
72659,11482,13252,3445,3975,8months-disease-replicate_2,Oligo,Oligo1
72661,16542,13260,4963,3978,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72662,5469,13251,1641,3975,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72663,8826,13239,2648,3971,8months-disease-replicate_2,Oligo,Oligo1
72664,1008,13256,303,3976,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72665,17098,13270,5130,3981,8months-disease-replicate_2,Endo,Endo1
72666,6651,13269,1996,3980,8months-disease-replicate_2,Micro,Micro1
72667,15241,13269,4573,3980,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72668,1322,13276,397,3982,8months-disease-replicate_2,Endo,Endo2
72669,4541,13280,1363,3984,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72670,12091,13278,3628,3983,8months-disease-replicate_2,Oligo,Oligo1
72671,5251,13262,1576,3978,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72672,17615,13288,5285,3986,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72673,6333,13289,1900,3986,8months-disease-replicate_2,Oligo,Oligo1
72674,12007,13288,3603,3986,8months-disease-replicate_2,Oligo,Oligo1
72675,11319,13288,3396,3986,8months-disease-replicate_2,Oligo,Oligo1
72676,4913,13297,1474,3989,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72677,17529,13293,5259,3987,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72678,15469,13291,4641,3987,8months-disease-replicate_2,Micro,Micro3
72679,15392,13292,4618,3987,8months-disease-replicate_2,CA3,CA3-Ex
72680,19625,13293,5888,3987,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72681,10554,13295,3167,3988,8months-disease-replicate_2,Endo,Endo1
72682,6432,13310,1930,3993,8months-disease-replicate_2,Oligo,Oligo1
72683,4118,13305,1236,3991,8months-disease-replicate_2,Oligo,Oligo3
72684,15078,13299,4524,3989,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72685,3356,13308,1007,3992,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72686,18749,13315,5625,3994,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72687,8852,13322,2656,3996,8months-disease-replicate_2,Oligo,Oligo1
72688,3550,13312,1065,3993,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72689,1385,13319,416,3995,8months-disease-replicate_2,Micro,Micro1
72690,14706,13323,4412,3996,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72691,19295,13339,5789,4001,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72692,1231,13339,370,4001,8months-disease-replicate_2,Astro,Astro1
72693,7165,13327,2150,3998,8months-disease-replicate_2,Oligo,Oligo2
72694,8303,13330,2491,3999,8months-disease-replicate_2,Oligo,Oligo1
72695,3100,13338,930,4001,8months-disease-replicate_2,Astro,Astro1
72696,9375,13347,2813,4004,8months-disease-replicate_2,Oligo,Oligo1
72697,1589,13341,477,4002,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72698,10626,13339,3188,4001,8months-disease-replicate_2,Astro,Astro3
72699,5433,13344,1630,4003,8months-disease-replicate_2,Oligo,Oligo1
72700,15655,13352,4697,4005,8months-disease-replicate_2,Micro,Micro1
72701,16755,13356,5027,4006,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72702,11504,13354,3452,4006,8months-disease-replicate_2,OPC,OPC
72703,3441,13355,1033,4006,8months-disease-replicate_2,Astro,Astro1
72704,3879,13353,1164,4005,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72705,322,13363,97,4008,8months-disease-replicate_2,Astro,Astro2
72706,4396,13361,1319,4008,8months-disease-replicate_2,Astro,Astro2
72707,405,13374,122,4012,8months-disease-replicate_2,Astro,Astro3
72708,1017,13372,306,4011,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72709,5730,13365,1719,4009,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72710,17787,13377,5337,4013,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72711,769,13379,231,4013,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72712,16309,13372,4893,4011,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72713,5823,13380,1747,4014,8months-disease-replicate_2,Astro,Astro1
72714,3234,13381,971,4014,8months-disease-replicate_2,Oligo,Oligo1
72715,19607,13382,5883,4014,8months-disease-replicate_2,CA2,CA2-Ex
72716,13880,13378,4164,4013,8months-disease-replicate_2,Oligo,Oligo1
72717,14932,13385,4480,4015,8months-disease-replicate_2,Astro,Astro2
72718,10595,13389,3179,4016,8months-disease-replicate_2,Astro,Astro1
72719,10139,13380,3042,4014,8months-disease-replicate_2,Oligo,Oligo1
72720,12908,13392,3873,4017,8months-disease-replicate_2,Oligo,Oligo1
72721,642,13398,193,4019,8months-disease-replicate_2,Astro,Astro1
72722,17455,13403,5237,4020,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72723,16821,13392,5047,4017,8months-disease-replicate_2,Oligo,Oligo1
72724,18186,13405,5456,4021,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72725,6151,13403,1846,4020,8months-disease-replicate_2,Oligo,Oligo1
72726,12384,13400,3716,4020,8months-disease-replicate_2,Astro,Astro1
72727,13629,13398,4089,4019,8months-disease-replicate_2,Endo,Endo1
72728,11369,13414,3411,4024,8months-disease-replicate_2,Oligo,Oligo2
72729,15439,13413,4632,4023,8months-disease-replicate_2,Oligo,Oligo1
72730,1113,13417,334,4025,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72731,8997,13353,2700,4005,8months-disease-replicate_2,Oligo,Oligo1
72732,2936,13425,881,4027,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72733,2278,13440,684,4032,8months-disease-replicate_2,Oligo,Oligo1
72734,15304,13429,4592,4028,8months-disease-replicate_2,Inh,Cnr1
72735,1718,13424,516,4027,8months-disease-replicate_2,Astro,Astro1
72736,15925,13437,4778,4031,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72737,3843,13435,1153,4030,8months-disease-replicate_2,Astro,Astro1
72738,13475,13440,4043,4032,8months-disease-replicate_2,Oligo,Oligo1
72739,9332,13500,2800,4050,8months-disease-replicate_2,Oligo,Oligo1
72740,10340,13457,3102,4037,8months-disease-replicate_2,OPC,OPC
72741,468,13464,141,4039,8months-disease-replicate_2,Oligo,Oligo1
72742,17984,13460,5396,4038,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72743,913,13450,274,4035,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72744,10613,13473,3184,4041,8months-disease-replicate_2,Oligo,Oligo2
72745,2181,13504,655,4051,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72746,11718,13462,3516,4038,8months-disease-replicate_2,Oligo,Oligo1
72747,5401,13461,1621,4038,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72748,16578,13462,4974,4038,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72749,6754,13461,2027,4038,8months-disease-replicate_2,SMC,S1
72750,18784,13471,5636,4041,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72751,19194,13469,5759,4040,8months-disease-replicate_2,Oligo,Oligo1
72752,15210,13473,4563,4041,8months-disease-replicate_2,Oligo,Oligo1
72753,12665,13500,3800,4050,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72754,61,13478,19,4043,8months-disease-replicate_2,Astro,Astro1
72755,13827,13483,4149,4044,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72756,4627,13477,1389,4043,8months-disease-replicate_2,Oligo,Oligo1
72757,19424,13477,5828,4043,8months-disease-replicate_2,Endo,Endo1
72758,17208,13478,5163,4043,8months-disease-replicate_2,Micro,Micro1
72759,16903,13472,5071,4041,8months-disease-replicate_2,OPC,OPC
72760,3479,13486,1044,4045,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
72761,17636,13484,5291,4045,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72762,16784,13484,5036,4045,8months-disease-replicate_2,Oligo,Oligo1
72763,1666,13492,500,4047,8months-disease-replicate_2,Micro,Micro1
72764,14934,13496,4481,4048,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72765,517,13490,156,4047,8months-disease-replicate_2,Astro,Astro1
72766,15496,13489,4649,4046,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72767,6541,13500,1963,4050,8months-disease-replicate_2,Oligo,Oligo1
72768,15741,13495,4723,4048,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72769,13307,13510,3993,4053,8months-disease-replicate_2,Oligo,Oligo1
72770,6049,13480,1815,4044,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72771,5538,13522,1662,4056,8months-disease-replicate_2,Oligo,Oligo3
72772,9874,13506,2963,4051,8months-disease-replicate_2,Oligo,Oligo1
72773,7500,13551,2250,4065,8months-disease-replicate_2,Oligo,Oligo1
72774,11182,13525,3355,4057,8months-disease-replicate_2,Oligo,Oligo1
72775,14116,13540,4235,4062,8months-disease-replicate_2,Astro,Astro1
72776,12512,13527,3754,4058,8months-disease-replicate_2,Endo,Endo3
72777,17799,13523,5340,4056,8months-disease-replicate_2,Micro,Micro1
72778,835,13529,251,4058,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72779,6668,13531,2001,4059,8months-disease-replicate_2,Oligo,Oligo1
72780,5171,13545,1552,4063,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72781,5951,13500,1786,4050,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72782,16458,13541,4938,4062,8months-disease-replicate_2,CTX-Ex,CTX-Ex4
72783,16314,13531,4895,4059,8months-disease-replicate_2,Inh,Pvalb
72784,15996,13557,4799,4067,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72785,13741,13543,4123,4062,8months-disease-replicate_2,Oligo,Oligo1
72786,11748,13553,3525,4065,8months-disease-replicate_2,Oligo,Oligo1
72787,2762,13559,829,4067,8months-disease-replicate_2,Astro,Astro1
72788,16086,13572,4826,4071,8months-disease-replicate_2,Oligo,Oligo2
72789,12400,13576,3720,4072,8months-disease-replicate_2,Oligo,Oligo1
72790,6290,13567,1887,4070,8months-disease-replicate_2,Endo,Endo2
72791,17206,13585,5162,4075,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72792,18360,13569,5508,4070,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72793,6571,13578,1972,4073,8months-disease-replicate_2,Astro,Astro1
72794,15840,13556,4752,4066,8months-disease-replicate_2,Astro,Astro1
72795,16809,13584,5043,4075,8months-disease-replicate_2,CTX-Ex,CTX-Ex1
72796,18163,13566,5449,4069,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72797,17788,13589,5337,4076,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
72798,10497,13606,3150,4081,8months-disease-replicate_2,Oligo,Oligo1
