NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
24871,3539,12350,1061,3705,13months-disease-replicate_2,Micro,Micro1
24872,11164,12362,3349,3708,13months-disease-replicate_2,CA1,CA1-Ex
24873,6989,12376,2096,3712,13months-disease-replicate_2,CA1,CA1-Ex
24874,11422,12374,3426,3712,13months-disease-replicate_2,SMC,S5
24875,9089,12360,2726,3708,13months-disease-replicate_2,CA1,CA1-Ex
24876,7121,12364,2136,3709,13months-disease-replicate_2,CA1,CA1-Ex
24877,4338,12374,1301,3712,13months-disease-replicate_2,Endo,Endo2
24878,15358,12371,4607,3711,13months-disease-replicate_2,Oligo,Oligo1
24879,15476,12375,4642,3712,13months-disease-replicate_2,Oligo,Oligo1
24880,3107,12380,932,3714,13months-disease-replicate_2,Oligo,Oligo1
24881,19490,12395,5847,3718,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
24882,11747,12380,3524,3714,13months-disease-replicate_2,CA1,CA1-Ex
24883,19918,12385,5975,3715,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
24884,6657,12390,1997,3717,13months-disease-replicate_2,CA1,CA1-Ex
24885,8154,12371,2446,3711,13months-disease-replicate_2,CA1,CA1-Ex
24886,9524,12387,2857,3716,13months-disease-replicate_2,CA1,CA1-Ex
24887,22043,12390,6612,3717,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
24888,7658,12392,2297,3717,13months-disease-replicate_2,CA1,CA1-Ex
24889,8990,12378,2697,3713,13months-disease-replicate_2,CA1,CA1-Ex
24890,14884,12384,4465,3715,13months-disease-replicate_2,Oligo,Oligo1
24891,8269,12385,2480,3715,13months-disease-replicate_2,CA1,CA1-Ex
24892,7304,12389,2191,3716,13months-disease-replicate_2,CA1,CA1-Ex
24893,8467,12382,2540,3714,13months-disease-replicate_2,CA1,CA1-Ex
24894,9200,12398,2760,3719,13months-disease-replicate_2,CA1,CA1-Ex
24895,12393,12403,3717,3720,13months-disease-replicate_2,SMC,S1
24896,8907,12412,2672,3723,13months-disease-replicate_2,CA1,CA1-Ex
24897,8719,12404,2615,3721,13months-disease-replicate_2,CA1,CA1-Ex
24898,10942,12433,3282,3729,13months-disease-replicate_2,CA1,CA1-Ex
24899,21552,12406,6465,3721,13months-disease-replicate_2,Astro,Astro2
24900,7411,12401,2223,3720,13months-disease-replicate_2,CA1,CA1-Ex
24901,13405,12407,4021,3722,13months-disease-replicate_2,Endo,Endo1
24902,7973,12397,2391,3719,13months-disease-replicate_2,CA1,CA1-Ex
24903,16705,12408,5011,3722,13months-disease-replicate_2,Oligo,Oligo1
24904,6516,12416,1954,3724,13months-disease-replicate_2,CA1,CA1-Ex
24905,15572,12414,4671,3724,13months-disease-replicate_2,Astro,Astro1
24906,6871,12448,2061,3734,13months-disease-replicate_2,CA1,CA1-Ex
24907,9291,12411,2787,3723,13months-disease-replicate_2,CA1,CA1-Ex
24908,8361,12422,2508,3726,13months-disease-replicate_2,CA1,CA1-Ex
24909,2667,12420,800,3726,13months-disease-replicate_2,Micro,Micro3
24910,3517,12423,1055,3726,13months-disease-replicate_2,Astro,Astro3
24911,21685,12410,6505,3723,13months-disease-replicate_2,Oligo,Oligo1
24912,7846,12414,2353,3724,13months-disease-replicate_2,CA1,CA1-Ex
24913,9395,12438,2818,3731,13months-disease-replicate_2,CA1,CA1-Ex
24914,14578,12425,4373,3727,13months-disease-replicate_2,Endo,Endo2
24915,20555,12420,6166,3726,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
24916,8818,12450,2645,3735,13months-disease-replicate_2,CA1,CA1-Ex
24917,10118,12451,3035,3735,13months-disease-replicate_2,CA1,CA1-Ex
24918,22421,12414,6726,3724,13months-disease-replicate_2,Micro,Micro2
24919,9905,12408,2971,3722,13months-disease-replicate_2,CA1,CA1-Ex
24920,10510,12424,3153,3727,13months-disease-replicate_2,CA1,CA1-Ex
24921,15770,12415,4731,3724,13months-disease-replicate_2,Astro,Astro2
24922,8065,12407,2419,3722,13months-disease-replicate_2,CA1,CA1-Ex
24923,10362,12429,3108,3728,13months-disease-replicate_2,CA1,CA1-Ex
24924,6754,12440,2026,3732,13months-disease-replicate_2,CA1,CA1-Ex
24925,9630,12419,2889,3725,13months-disease-replicate_2,CA1,CA1-Ex
24926,7063,12450,2118,3735,13months-disease-replicate_2,CA1,CA1-Ex
24927,18656,12432,5596,3729,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
24928,19708,12457,5912,3737,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
24929,7202,12451,2160,3735,13months-disease-replicate_2,CA1,CA1-Ex
24930,8613,12442,2583,3732,13months-disease-replicate_2,CA1,CA1-Ex
24931,18560,12457,5568,3737,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
24932,7534,12452,2260,3735,13months-disease-replicate_2,CA1,CA1-Ex
24933,18221,12463,5466,3738,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
24934,14346,12453,4303,3735,13months-disease-replicate_2,Inh,Lamp5
24935,17896,12453,5368,3735,13months-disease-replicate_2,Oligo,Oligo1
24936,11202,12466,3360,3739,13months-disease-replicate_2,CA1,CA1-Ex
24937,9791,12467,2937,3740,13months-disease-replicate_2,CA1,CA1-Ex
24938,9134,12471,2740,3741,13months-disease-replicate_2,CA1,CA1-Ex
24939,3819,12475,1145,3742,13months-disease-replicate_2,Oligo,Oligo1
24940,2121,12473,636,3741,13months-disease-replicate_2,Oligo,Oligo1
24941,9043,12476,2712,3742,13months-disease-replicate_2,CA1,CA1-Ex
24942,16500,12474,4950,3742,13months-disease-replicate_2,Oligo,Oligo1
24943,19957,12468,5987,3740,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
24944,21637,12480,6491,3744,13months-disease-replicate_2,Astro,Astro2
24945,10636,12479,3190,3743,13months-disease-replicate_2,CA1,CA1-Ex
24946,8138,12483,2441,3744,13months-disease-replicate_2,Micro,Micro1
24947,22366,12480,6709,3744,13months-disease-replicate_2,Oligo,Oligo1
24948,8939,12484,2681,3745,13months-disease-replicate_2,CA1,CA1-Ex
24950,7273,12482,2181,3744,13months-disease-replicate_2,CA1,CA1-Ex
24951,8480,12493,2544,3747,13months-disease-replicate_2,CA1,CA1-Ex
24952,12466,12490,3739,3747,13months-disease-replicate_2,Micro,Micro1
24953,16397,12501,4919,3750,13months-disease-replicate_2,Oligo,Oligo1
24954,10229,12492,3068,3747,13months-disease-replicate_2,CA1,CA1-Ex
24955,8330,12518,2499,3755,13months-disease-replicate_2,CA1,CA1-Ex
24956,10468,12494,3140,3748,13months-disease-replicate_2,CA1,CA1-Ex
24957,10782,12483,3234,3744,13months-disease-replicate_2,CA1,CA1-Ex
24958,16582,12491,4974,3747,13months-disease-replicate_2,Oligo,Oligo1
24959,1731,12499,519,3749,13months-disease-replicate_2,Oligo,Oligo1
24960,14040,12493,4212,3747,13months-disease-replicate_2,Inh,Sst
24961,7423,12500,2226,3750,13months-disease-replicate_2,CA1,CA1-Ex
24962,20486,12502,6145,3750,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
24963,3750,12508,1125,3752,13months-disease-replicate_2,Oligo,Oligo1
24964,7926,12508,2377,3752,13months-disease-replicate_2,CA1,CA1-Ex
24965,6740,12509,2022,3752,13months-disease-replicate_2,Astro,Astro2
24967,6052,12528,1815,3758,13months-disease-replicate_2,OPC,OPC
24968,2438,12513,731,3753,13months-disease-replicate_2,Oligo,Oligo1
24969,9283,12521,2784,3756,13months-disease-replicate_2,CA1,CA1-Ex
24971,17392,12516,5217,3754,13months-disease-replicate_2,Oligo,Oligo1
24972,21236,12518,6370,3755,13months-disease-replicate_2,Endo,Endo1
24973,7336,12521,2200,3756,13months-disease-replicate_2,CA1,CA1-Ex
24974,14845,12510,4453,3753,13months-disease-replicate_2,Oligo,Oligo1
24975,10030,12526,3009,3757,13months-disease-replicate_2,CA1,CA1-Ex
24976,9907,12526,2972,3757,13months-disease-replicate_2,CA1,CA1-Ex
24977,5276,12516,1582,3754,13months-disease-replicate_2,Inh,Sst
24978,8066,12535,2419,3760,13months-disease-replicate_2,CA1,CA1-Ex
24980,9550,12534,2865,3760,13months-disease-replicate_2,CA1,CA1-Ex
24982,2285,12524,685,3757,13months-disease-replicate_2,Oligo,Oligo1
24983,7731,12512,2319,3753,13months-disease-replicate_2,CA1,CA1-Ex
24984,17134,12530,5140,3759,13months-disease-replicate_2,Astro,Astro1
24985,8220,12531,2466,3759,13months-disease-replicate_2,CA1,CA1-Ex
24986,10382,12527,3114,3758,13months-disease-replicate_2,CA1,CA1-Ex
24987,2776,12528,832,3758,13months-disease-replicate_2,Oligo,Oligo2
24988,6974,12535,2092,3760,13months-disease-replicate_2,CA1,CA1-Ex
24990,7639,12527,2291,3758,13months-disease-replicate_2,CA1,CA1-Ex
24991,11568,12539,3470,3761,13months-disease-replicate_2,Astro,Astro2
24992,19936,12531,5980,3759,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
24993,21142,12553,6342,3765,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
24994,14985,12549,4495,3764,13months-disease-replicate_2,SMC,S2
24995,14754,12558,4426,3767,13months-disease-replicate_2,Astro,Astro3
24996,7138,12552,2141,3765,13months-disease-replicate_2,CA1,CA1-Ex
24997,11083,12530,3324,3759,13months-disease-replicate_2,Inh,Pvalb
24998,7262,12557,2178,3767,13months-disease-replicate_2,CA1,CA1-Ex
24999,15536,12559,4660,3767,13months-disease-replicate_2,Oligo,Oligo1
25001,8650,12554,2595,3766,13months-disease-replicate_2,CA1,CA1-Ex
25002,19551,12558,5865,3767,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25003,18315,12556,5494,3766,13months-disease-replicate_2,Inh,Sst
25004,6656,12553,1996,3765,13months-disease-replicate_2,CA1,CA1-Ex
25005,7823,12558,2346,3767,13months-disease-replicate_2,CA1,CA1-Ex
25006,9002,12574,2700,3772,13months-disease-replicate_2,CA1,CA1-Ex
25007,10518,12581,3155,3774,13months-disease-replicate_2,CA1,CA1-Ex
25008,3177,12558,953,3767,13months-disease-replicate_2,Oligo,Oligo2
25010,11338,12564,3401,3769,13months-disease-replicate_2,Astro,Astro1
25011,9716,12568,2914,3770,13months-disease-replicate_2,CA1,CA1-Ex
25012,9156,12569,2746,3770,13months-disease-replicate_2,CA1,CA1-Ex
25013,1874,12570,562,3771,13months-disease-replicate_2,Oligo,Oligo1
25014,2856,12571,856,3771,13months-disease-replicate_2,Oligo,Oligo2
25015,21006,12586,6301,3775,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25016,4420,12577,1326,3773,13months-disease-replicate_2,Astro,Astro3
25017,9393,12564,2817,3769,13months-disease-replicate_2,CA1,CA1-Ex
25019,5764,12582,1729,3774,13months-disease-replicate_2,Astro,Astro1
25020,8886,12587,2665,3776,13months-disease-replicate_2,CA1,CA1-Ex
25021,5084,12583,1525,3774,13months-disease-replicate_2,Endo,Endo2
25022,18988,12599,5696,3779,13months-disease-replicate_2,Micro,Micro3
25023,8750,12561,2625,3768,13months-disease-replicate_2,CA1,CA1-Ex
25024,3248,12593,974,3777,13months-disease-replicate_2,Oligo,Oligo1
25025,7472,12584,2241,3775,13months-disease-replicate_2,CA1,CA1-Ex
25026,18810,12588,5643,3776,13months-disease-replicate_2,Oligo,Oligo1
25027,3841,12595,1152,3778,13months-disease-replicate_2,Oligo,Oligo1
25028,6760,12596,2028,3778,13months-disease-replicate_2,CA1,CA1-Ex
25029,7982,12586,2394,3775,13months-disease-replicate_2,CA1,CA1-Ex
25030,8552,12577,2565,3773,13months-disease-replicate_2,CA1,CA1-Ex
25031,10366,12604,3109,3781,13months-disease-replicate_2,CA1,CA1-Ex
25032,21673,12602,6501,3780,13months-disease-replicate_2,Inh,Lamp5
25033,4149,12602,1244,3780,13months-disease-replicate_2,Oligo,Oligo1
25034,7595,12607,2278,3782,13months-disease-replicate_2,CA1,CA1-Ex
25035,2114,12612,634,3783,13months-disease-replicate_2,Micro,Micro3
25037,10893,12610,3267,3783,13months-disease-replicate_2,CA1,CA1-Ex
25038,9860,12611,2958,3783,13months-disease-replicate_2,CA1,CA1-Ex
25039,8417,12596,2525,3778,13months-disease-replicate_2,CA1,CA1-Ex
25040,15438,12615,4631,3784,13months-disease-replicate_2,Oligo,Oligo1
25041,17127,12612,5138,3783,13months-disease-replicate_2,Oligo,Oligo1
25042,3751,12610,1125,3783,13months-disease-replicate_2,Oligo,Oligo1
25043,19331,12623,5799,3786,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25044,19412,12635,5823,3790,13months-disease-replicate_2,Inh,Pvalb_Nog
25045,14928,12667,4478,3800,13months-disease-replicate_2,SMC,S2
25046,4472,12627,1341,3788,13months-disease-replicate_2,Oligo,Oligo1
25047,16288,12600,4886,3780,13months-disease-replicate_2,Oligo,Oligo1
25048,22215,12611,6664,3783,13months-disease-replicate_2,Inh,Pvalb
25049,7266,12633,2179,3789,13months-disease-replicate_2,CA1,CA1-Ex
25050,7383,12629,2214,3788,13months-disease-replicate_2,CA1,CA1-Ex
25051,10691,12622,3207,3786,13months-disease-replicate_2,CA1,CA1-Ex
25052,16435,12632,4930,3789,13months-disease-replicate_2,Oligo,Oligo1
25053,3553,12634,1065,3790,13months-disease-replicate_2,Micro,Micro3
25054,8165,12639,2449,3791,13months-disease-replicate_2,CA1,CA1-Ex
25055,18455,12642,5536,3792,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25056,10219,12626,3065,3787,13months-disease-replicate_2,CA1,CA1-Ex
25057,6835,12644,2050,3793,13months-disease-replicate_2,Micro,Micro1
25058,7089,12638,2126,3791,13months-disease-replicate_2,CA1,CA1-Ex
25059,16159,12644,4847,3793,13months-disease-replicate_2,Oligo,Oligo1
25060,18708,12657,5612,3797,13months-disease-replicate_2,Oligo,Oligo1
25061,7979,12664,2393,3799,13months-disease-replicate_2,CA1,CA1-Ex
25062,9249,12652,2774,3795,13months-disease-replicate_2,CA1,CA1-Ex
25063,7738,12648,2321,3794,13months-disease-replicate_2,CA1,CA1-Ex
25064,9083,12652,2724,3795,13months-disease-replicate_2,CA1,CA1-Ex
25065,8812,12645,2643,3793,13months-disease-replicate_2,CA2,CA2-Ex
25067,9370,12688,2811,3806,13months-disease-replicate_2,Inh,Cnr1
25068,8596,12657,2578,3797,13months-disease-replicate_2,CA1,CA1-Ex
25069,18305,12661,5491,3798,13months-disease-replicate_2,Endo,Endo1
25070,3347,12666,1004,3799,13months-disease-replicate_2,Oligo,Oligo1
25071,15933,12663,4779,3798,13months-disease-replicate_2,Oligo,Oligo1
25072,10015,12654,3004,3796,13months-disease-replicate_2,CA1,CA1-Ex
25073,8745,12668,2623,3800,13months-disease-replicate_2,CA1,CA1-Ex
25074,21565,12668,6469,3800,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25075,8490,12673,2547,3801,13months-disease-replicate_2,CA1,CA1-Ex
25076,9645,12662,2893,3798,13months-disease-replicate_2,CA1,CA1-Ex
25077,9488,12662,2846,3798,13months-disease-replicate_2,CA1,CA1-Ex
25078,15319,12664,4595,3799,13months-disease-replicate_2,Oligo,Oligo1
25081,7852,12667,2355,3800,13months-disease-replicate_2,CA1,CA1-Ex
25083,8067,12678,2420,3803,13months-disease-replicate_2,CA1,CA1-Ex
25084,10321,12689,3096,3806,13months-disease-replicate_2,CA1,CA1-Ex
25086,8692,12680,2607,3804,13months-disease-replicate_2,CA1,CA1-Ex
25087,7518,12700,2255,3810,13months-disease-replicate_2,CA1,CA1-Ex
25088,21196,12688,6358,3806,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
25089,1620,12690,486,3807,13months-disease-replicate_2,Oligo,Oligo1
25091,22144,12708,6643,3812,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25092,17992,12693,5397,3807,13months-disease-replicate_2,Astro,Astro3
25093,8390,12696,2517,3808,13months-disease-replicate_2,CA1,CA1-Ex
25094,16256,12694,4876,3808,13months-disease-replicate_2,Oligo,Oligo1
25096,8275,12691,2482,3807,13months-disease-replicate_2,CA1,CA1-Ex
25097,19508,12704,5852,3811,13months-disease-replicate_2,Astro,Astro2
25098,20407,12706,6122,3811,13months-disease-replicate_2,Oligo,Oligo1
25099,21457,12706,6437,3811,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25100,1738,12708,521,3812,13months-disease-replicate_2,Oligo,Oligo1
25101,9857,12700,2957,3810,13months-disease-replicate_2,CA1,CA1-Ex
25102,15232,12712,4569,3813,13months-disease-replicate_2,Astro,Astro3
25103,14526,12708,4357,3812,13months-disease-replicate_2,Micro,Micro3
25104,20571,12676,6171,3802,13months-disease-replicate_2,Inh,Pvalb_Nog
25105,10125,12702,3037,3810,13months-disease-replicate_2,CA1,CA1-Ex
25107,17519,12724,5255,3817,13months-disease-replicate_2,Oligo,Oligo1
25108,7252,12725,2175,3817,13months-disease-replicate_2,CA1,CA1-Ex
25109,8999,12721,2699,3816,13months-disease-replicate_2,CA1,CA1-Ex
25110,22406,12718,6721,3815,13months-disease-replicate_2,Astro,Astro3
25111,16177,12727,4853,3818,13months-disease-replicate_2,Oligo,Oligo2
25113,8620,12740,2586,3822,13months-disease-replicate_2,CA1,CA1-Ex
25114,1973,12714,591,3814,13months-disease-replicate_2,Micro,Micro3
25115,8806,12729,2641,3818,13months-disease-replicate_2,CA2,CA2-Ex
25116,3452,12726,1035,3817,13months-disease-replicate_2,SMC,S4
25117,17825,12703,5347,3810,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25118,2276,12719,682,3815,13months-disease-replicate_2,Micro,Micro1
25119,9207,12751,2762,3825,13months-disease-replicate_2,CA1,CA1-Ex
25121,11679,12732,3503,3819,13months-disease-replicate_2,SMC,S1
25122,14467,12735,4340,3820,13months-disease-replicate_2,Astro,Astro2
25124,17217,12741,5165,3822,13months-disease-replicate_2,Oligo,Oligo1
25125,7710,12735,2313,3820,13months-disease-replicate_2,CA1,CA1-Ex
25126,4307,12743,1292,3822,13months-disease-replicate_2,Oligo,Oligo1
25127,1814,12739,544,3821,13months-disease-replicate_2,Micro,Micro3
25128,15116,12739,4534,3821,13months-disease-replicate_2,Endo,Endo2
25130,7360,12740,2208,3822,13months-disease-replicate_2,CA1,CA1-Ex
25131,7602,12741,2280,3822,13months-disease-replicate_2,CA1,CA1-Ex
25132,14593,12745,4377,3823,13months-disease-replicate_2,Oligo,Oligo1
25133,7900,12747,2370,3824,13months-disease-replicate_2,CA1,CA1-Ex
25134,18849,12740,5654,3822,13months-disease-replicate_2,Inh,Sst
25137,9573,12761,2871,3828,13months-disease-replicate_2,CA1,CA1-Ex
25138,20539,12757,6161,3827,13months-disease-replicate_2,Endo,Endo3
25139,21946,12764,6583,3829,13months-disease-replicate_2,SMC,S2
25141,4962,12759,1488,3827,13months-disease-replicate_2,OPC,OPC
25142,12174,12757,3652,3827,13months-disease-replicate_2,Endo,Endo1
25143,8876,12771,2662,3831,13months-disease-replicate_2,CA1,CA1-Ex
25144,8082,12767,2424,3830,13months-disease-replicate_2,CA1,CA1-Ex
25145,13624,12767,4087,3830,13months-disease-replicate_2,Astro,Astro1
25146,20181,12770,6054,3831,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25147,9912,12779,2973,3833,13months-disease-replicate_2,Astro,Astro1
25148,12786,12748,3835,3824,13months-disease-replicate_2,Astro,Astro2
25149,17680,12781,5304,3834,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25150,20621,12782,6186,3834,13months-disease-replicate_2,Micro,Micro1
25151,9720,12760,2916,3828,13months-disease-replicate_2,Inh,Pvalb_Nog
25152,19088,12775,5726,3832,13months-disease-replicate_2,Micro,Micro3
25153,16722,12787,5016,3836,13months-disease-replicate_2,Oligo,Oligo3
25154,18444,12785,5533,3835,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25155,8442,12786,2532,3835,13months-disease-replicate_2,CA1,CA1-Ex
25156,8733,12786,2619,3835,13months-disease-replicate_2,CA1,CA1-Ex
25157,17930,12789,5379,3836,13months-disease-replicate_2,Micro,Micro2
25158,17543,12791,5262,3837,13months-disease-replicate_2,Endo,Endo3
25159,22269,12794,6680,3838,13months-disease-replicate_2,Micro,Micro1
25160,3133,12797,939,3839,13months-disease-replicate_2,Oligo,Oligo1
25161,9813,12803,2943,3840,13months-disease-replicate_2,CA1,CA1-Ex
25162,19647,12789,5894,3836,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25163,19983,12796,5994,3838,13months-disease-replicate_2,Oligo,Oligo1
25164,15182,12796,4554,3838,13months-disease-replicate_2,Oligo,Oligo1
25165,7986,12790,2395,3837,13months-disease-replicate_2,CA1,CA1-Ex
25166,1695,12802,508,3840,13months-disease-replicate_2,Oligo,Oligo1
25167,1790,12810,537,3843,13months-disease-replicate_2,SMC,S1
25168,8559,12831,2567,3849,13months-disease-replicate_2,CA1,CA1-Ex
25169,21039,12818,6311,3845,13months-disease-replicate_2,Inh,Lamp5
25170,7769,12808,2330,3842,13months-disease-replicate_2,Endo,Endo1
25171,18780,12818,5634,3845,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25172,8177,12798,2453,3839,13months-disease-replicate_2,CA1,CA1-Ex
25174,17478,12823,5243,3846,13months-disease-replicate_2,Oligo,Oligo1
25175,13460,12812,4038,3843,13months-disease-replicate_2,Inh,Sst
25176,8334,12820,2500,3846,13months-disease-replicate_2,Inh,Pvalb
25177,1443,12819,432,3845,13months-disease-replicate_2,Oligo,Oligo1
25178,2034,12819,610,3845,13months-disease-replicate_2,Oligo,Oligo2
25179,6666,12823,1999,3846,13months-disease-replicate_2,Endo,Endo1
25180,16942,12825,5082,3847,13months-disease-replicate_2,Oligo,Oligo2
25181,9419,12802,2825,3840,13months-disease-replicate_2,CA1,CA1-Ex
25183,9158,12824,2747,3847,13months-disease-replicate_2,CA1,CA1-Ex
25184,3022,12833,906,3849,13months-disease-replicate_2,OPC,OPC
25185,18051,12819,5415,3845,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25186,19919,12842,5975,3852,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
25187,15114,12844,4534,3853,13months-disease-replicate_2,Oligo,Oligo3
25188,15798,12844,4739,3853,13months-disease-replicate_2,Oligo,Oligo1
25189,18625,12839,5587,3851,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25190,8755,12845,2626,3853,13months-disease-replicate_2,CA1,CA1-Ex
25191,8006,12862,2401,3858,13months-disease-replicate_2,CA2,CA2-Ex
25193,21675,12845,6502,3853,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25194,9970,12859,2991,3857,13months-disease-replicate_2,CA1,CA1-Ex
25195,18955,12860,5686,3858,13months-disease-replicate_2,SMC,S1
25196,20422,12859,6126,3857,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25197,12961,12863,3888,3858,13months-disease-replicate_2,OPC,OPC
25199,8217,12865,2465,3859,13months-disease-replicate_2,Micro,Micro2
25200,10770,12864,3231,3859,13months-disease-replicate_2,OPC,OPC
25201,21838,12868,6551,3860,13months-disease-replicate_2,Astro,Astro3
25202,19409,12885,5822,3865,13months-disease-replicate_2,Endo,Endo1
25203,15717,12873,4715,3861,13months-disease-replicate_2,Oligo,Oligo1
25204,13374,12860,4012,3858,13months-disease-replicate_2,Oligo,Oligo1
25205,21946,12881,6583,3864,13months-disease-replicate_2,Oligo,Oligo1
25206,15037,12894,4511,3868,13months-disease-replicate_2,Oligo,Oligo2
25208,6442,12890,1932,3867,13months-disease-replicate_2,Astro,Astro1
25209,6821,12893,2046,3867,13months-disease-replicate_2,Astro,Astro2
25210,8117,12883,2435,3864,13months-disease-replicate_2,Micro,Micro1
25211,7460,12894,2238,3868,13months-disease-replicate_2,Micro,Micro2
25212,4357,12889,1307,3866,13months-disease-replicate_2,Astro,Astro3
25213,14396,12896,4318,3868,13months-disease-replicate_2,Oligo,Oligo1
25214,19481,12913,5844,3873,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25216,4833,12904,1449,3871,13months-disease-replicate_2,Oligo,Oligo1
25217,19301,12905,5790,3871,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25218,21575,12914,6472,3874,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25219,18216,12913,5464,3873,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25220,15646,12914,4693,3874,13months-disease-replicate_2,Oligo,Oligo1
25221,18484,12914,5545,3874,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25222,8049,12920,2414,3876,13months-disease-replicate_2,Micro,Micro1
25223,16290,12932,4887,3879,13months-disease-replicate_2,Oligo,Oligo1
25224,18793,12919,5637,3875,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25225,21487,12934,6446,3880,13months-disease-replicate_2,SMC,S2
25226,15404,12909,4621,3872,13months-disease-replicate_2,Oligo,Oligo1
25227,19616,12923,5884,3876,13months-disease-replicate_2,Oligo,Oligo1
25228,18710,12943,5613,3882,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25229,20608,12940,6182,3882,13months-disease-replicate_2,SMC,S1
25230,3138,12944,941,3883,13months-disease-replicate_2,Oligo,Oligo2
25231,14930,12945,4479,3883,13months-disease-replicate_2,Oligo,Oligo2
25232,15167,12945,4550,3883,13months-disease-replicate_2,Oligo,Oligo1
25235,4412,12954,1323,3886,13months-disease-replicate_2,Oligo,Oligo1
25238,2839,12956,851,3886,13months-disease-replicate_2,Oligo,Oligo2
25239,20240,12954,6072,3886,13months-disease-replicate_2,Micro,Micro2
25240,7135,12957,2140,3887,13months-disease-replicate_2,OPC,OPC
25241,19108,12967,5732,3890,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25242,15501,12923,4650,3876,13months-disease-replicate_2,OPC,OPC
25243,7710,12957,2313,3887,13months-disease-replicate_2,Astro,Astro2
25244,20436,12975,6130,3892,13months-disease-replicate_2,CTX-Ex,CTX-Ex1
25246,5175,12976,1552,3892,13months-disease-replicate_2,Astro,Astro1
25247,14273,12974,4281,3892,13months-disease-replicate_2,Oligo,Oligo1
25248,4812,12981,1443,3894,13months-disease-replicate_2,Micro,Micro3
25249,18033,12979,5409,3893,13months-disease-replicate_2,Inh,Vip
25250,3341,12984,1002,3895,13months-disease-replicate_2,Oligo,Oligo1
25251,14856,12990,4456,3897,13months-disease-replicate_2,Oligo,Oligo1
25252,17177,12963,5153,3888,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25253,20730,12986,6219,3895,13months-disease-replicate_2,CTX-Ex,CTX-Ex3
25254,4917,12992,1475,3897,13months-disease-replicate_2,Oligo,Oligo1
25255,3246,12993,973,3897,13months-disease-replicate_2,Oligo,Oligo1
25256,3854,12997,1156,3899,13months-disease-replicate_2,Oligo,Oligo1
25257,10294,13001,3088,3900,13months-disease-replicate_2,SMC,S1
25258,7657,13005,2297,3901,13months-disease-replicate_2,Astro,Astro1
25259,19929,13003,5978,3900,13months-disease-replicate_2,Micro,Micro3
25260,1626,13010,487,3903,13months-disease-replicate_2,Oligo,Oligo1
25262,17786,13035,5335,3910,13months-disease-replicate_2,Oligo,Oligo1
25263,4268,13029,1280,3908,13months-disease-replicate_2,Oligo,Oligo2
25264,11807,13028,3542,3908,13months-disease-replicate_2,Micro,Micro2
25265,19363,13041,5808,3912,13months-disease-replicate_2,Micro,Micro1
25266,18478,13046,5543,3913,13months-disease-replicate_2,Oligo,Oligo1
25270,17435,13043,5230,3912,13months-disease-replicate_2,Oligo,Oligo1
25271,14752,13042,4425,3912,13months-disease-replicate_2,Oligo,Oligo1
25272,18737,13052,5621,3915,13months-disease-replicate_2,CTX-Ex,CTX-Ex4
25273,14106,13051,4231,3915,13months-disease-replicate_2,Astro,Astro1
